30350	Gotta hit up breezy every day to make sure he's breaking in my boots. First class friend right there	fear
40350	So now... yeah. I'm home again.\nStill feeling mixed up inside &amp; kinda gloomy. But a little more optimistic that I'll figure this out.	sadness
10351	@TillTheEndMMVI I accidetly dumped boiling water my myself 😫	anger
20351	Sickness bug! #awful	joy
30351	Watch this amazing live.ly broadcast by @kaylaaa_sartorious  #musically	fear
40351	penny dreadful just cleaved off a fraction of my heart	sadness
10352	@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. 	anger
20352	@gowoonist i got that but you were alarming	joy
30352	15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga  #stretch	fear
40352	@fitzstockcharts Gundlach calling for rounding top, doom and gloom, 15% down move	sadness
10353	As usual disappointing #offense by @HoustonTexans ...#Texans	anger
20353	not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years #terrible	joy
30353	Watch this amazing live.ly broadcast by @jaredhorgan  #musically	fear
40353	Everything is far away because time is short, no rest for the weary.	sadness
10354	@mdivincenzo9 he's stupid, I hate him lol 	anger
20354	Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it 	joy
30354	Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. #optimism	fear
40354	@chelseafc let them know it's the #blues	sadness
10355	@PuseLepuru it's the irritation of not having found the corpse	anger
20355	#America finding #gratitude amidst the sadness and frustration about race, #fear, anger and #racism, i remain hopeful _ i'm an earth fixer'	joy
30355	Every single problem we ever face can be solved with a nice blend patience and optimism	fear
40355	We want to help you with your #depression. Give our office a call to learn how #TMS may be the treatment you've been waiting for!	sadness
10356	never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*	anger
20356	David's #anxiety is going to send him home. As someone who also suffers, learning to look normal is an essential coping skill. #survivor	joy
30356	Transitioning to a new job is hard when you have nothing but joyful memories of the previous one. Thanks @LifeTeen for changing my life! ❤️	fear
40356	@AliceGoodman17 i dunno, I'm getting less of the spacious lovely autumnal melancholy from our present apocalypse	sadness
10357	@girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.	anger
20357	@jjskeffington @foodbelfast I dread to think!	joy
30357	Accept the challenges, So that you may feel the exhilaration of victory.\n\nTOMIHO IpaglabanMo TapingDay2	fear
40357	Got paid to vacuum up rat poop. (-: never a dull day in the biology department ...	sadness
10358	@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO #bitter	anger
20358	I'm such a shy girl🙄	joy
30358	@BattleSmitten \n\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so ➤	fear
40358	#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, 	sadness
10359	whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me	anger
20359	Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. 	joy
30359	Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning...  #books #reading	fear
40359	@pandaflo22 We are sadden by this because we always strive to bring the best service to our customer. We will always be here for you. CM	sadness
10360	@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage	anger
20360	@CP24 And I hope when the police met him at the subway that they took him straight to jail 😕 	joy
30360	Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert 	fear
40360	Someone needs to tell Candice she'll be stuck with that shitty pout if the wind changes. #GBBO	sadness
